date,monthly_rate,warning_level,warning_color
2020-06-13,7.2498533877669615,0,green
2020-06-14,7.120609697461077,0,green
2020-06-15,6.990821188153063,0,green
2020-06-16,6.861063705854008,0,green
2020-06-17,6.731913096573976,0,green
2020-06-18,6.603945206325989,0,green
2020-06-19,6.477735881119997,0,green
2020-06-20,6.3538609669670905,0,green
2020-06-21,6.232896309879038,0,green
2020-06-22,6.115417755866929,0,green
2020-06-23,6.002001150941055,0,green
2020-06-24,5.89322234111296,0,green
2020-06-25,5.789657172394982,0,green
2020-06-26,5.691881490797073,0,green
2020-06-27,5.60047114232907,0,green
2020-06-28,5.516001973005018,0,green
2020-06-29,5.439049828834982,0,green
2020-06-30,5.370190555829936,0,green
